Date,Close,Open_lag1,High_lag1,Low_lag1,Close_lag1,Adj Close_lag1,Volume_lag1,AROONOSC_lag1,RSI_lag1,RSI1_lag1,DX_lag1,AD_lag1,OBV_lag1,ATR_lag1,NATR_lag1,TRANGE_lag1,CDLENGULFING_lag1,CDLHANGINGMAN_lag1,CDLSHOOTINGSTAR_lag1,CDLHAMMER_lag1,
18/09/2020,10944.58594,10973.25195,11037.4209,10774.62793,10948.99023,10948.99023,38151810523,83.33333333,66.33885712,62.40081974,92.192768,1.50976E+12,1.07578E+12,365.321602,3.50390036,383.6417082,0,0,0,0,
19/09/2020,11094.34668,10951.82031,11034.9082,10829.65723,10944.58594,10944.58594,26341903912,50,65.96322882,62.1207763,92.192768,1.51292E+12,1.04944E+12,338.6431644,3.388885749,370.8995131,0,0,0,0,
20/09/2020,10938.27148,10933.75293,11134.09277,10909.61816,11094.34668,11094.34668,22764204008,100,72.35127535,67.84539404,97.80636207,1.52762E+12,1.0722E+12,319.6150719,3.248867209,360.4405914,1,0,0,0,
21/09/2020,10462.25977,11095.87012,11095.87012,10814.47754,10938.27148,10938.27148,24699523788,83.33333333,58.59765321,57.31393911,16.86774425,1.52465E+12,1.0475E+12,313.2446563,3.243604853,354.7943047,0,0,0,0,
22/09/2020,10538.45996,10934.92578,10988.30469,10380.26074,10462.25977,10462.25977,28884999244,-33.33333333,34.55616198,36.92123642,86.78700925,1.50356E+12,1.01862E+12,362.3778711,3.564082456,372.8835648,0,0,0,0,
23/09/2020,10225.86426,10459.62402,10568.07715,10382.72656,10538.45996,10538.45996,23621787804,-33.33333333,39.33721143,40.85168515,86.78700925,1.51963E+12,1.04224E+12,332.8733236,3.411203851,359.488352,0,0,0,0,
24/09/2020,10745.54883,10539.45703,10637.84766,10185.77441,10225.86426,10225.86426,22986733997,-66.66666667,28.93217292,31.46752754,94.7691083,1.50072E+12,1.01925E+12,352.7399767,3.58015273,366.1015584,-1,0,0,0,
25/09/2020,10702.29004,10227.47949,10765.79492,10215.20508,10745.54883,10745.54883,23017536742,-66.66666667,53.48017897,52.59047536,9.120245832,1.52205E+12,1.04227E+12,385.7149545,3.529640963,379.2792931,0,0,0,0,
26/09/2020,10754.4375,10747.47266,10757.54883,10594.04785,10702.29004,10702.29004,21232549821,-66.66666667,51.69648644,51.06207234,9.120245832,1.52893E+12,1.02104E+12,348.6792915,3.399894367,363.8665562,0,-1,0,0,
27/09/2020,10774.42676,10702.2373,10778.5,10682.08203,10754.4375,10754.4375,18105012128,-50,53.91970641,52.9837663,15.28133353,1.53799E+12,1.03914E+12,306.6357377,3.205775157,344.7630857,1,0,0,0,
28/09/2020,10721.32715,10752.93945,10804.73242,10643.45801,10774.42676,10774.42676,18016880214,-33.33333333,54.87506206,53.79516879,36.81490922,1.54924E+12,1.05716E+12,282.4088505,3.078184663,331.656752,0,0,0,0,
29/09/2020,10848.83008,10771.6416,10949.12305,10716.67676,10721.32715,10721.32715,22720365389,83.33333333,51.47327192,51.06402249,68.75495958,1.52743E+12,1.03444E+12,274.0817569,3.027333145,324.5702903,0,0,0,0,
30/09/2020,10787.61816,10712.46289,10858.93945,10665.34473,10848.83008,10848.83008,20459870042,83.33333333,58.82768277,57.15733921,8.969909727,1.54575E+12,1.0549E+12,260.6672518,2.90551968,315.2148929,1,0,0,0,
01/10/2020,10623.33008,10845.41113,10856.52832,10689.6709,10787.61816,10787.61816,20759622010,66.66666667,54.10387425,53.43100813,8.969909727,1.54936E+12,1.03414E+12,245.0322802,2.823773757,304.6179307,0,0,0,0,
02/10/2020,10585.16406,10785.01074,10915.84375,10493.55273,10623.33008,10623.33008,27178227816,-50,42.9866676,44.37278486,83.01085229,1.53889E+12,1.00696E+12,274.5754028,2.946563354,313.0231511,0,0,0,0,
03/10/2020,10565.49316,10624.39063,10662.81348,10440.31152,10585.16406,10585.16406,23127839259,-66.66666667,40.65770673,42.42350694,88.35003796,1.54588E+12,9.83834E+11,265.8964945,2.896103919,306.5573512,0,0,0,0,
04/10/2020,10684.42871,10583.80664,10614.0918,10527.97852,10565.49316,10565.49316,17094010304,-66.66666667,39.33949312,41.33172778,88.35003796,1.54368E+12,9.6674E+11,235.9326256,2.752463531,290.8113462,0,0,0,0,
05/10/2020,10804.00098,10567.91992,10700.79102,10531.34277,10684.42871,10684.42871,17546792792,-66.66666667,50.891734,50.34575531,38.18631536,1.55783E+12,9.84287E+11,224.851895,2.640689181,282.1425531,0,0,0,0,
06/10/2020,10621.66406,10688.03418,10804.00098,10646.44336,10804.00098,10804.00098,19385191766,-16.66666667,60.06654485,57.92765264,76.22099308,1.57722E+12,1.00367E+12,213.6361821,2.529096671,273.2436291,0,0,0,0,
07/10/2020,10679.13672,10799.77832,10803.45605,10565.19727,10621.66406,10621.66406,22264958686,-16.66666667,44.76312992,45.55308027,10.4903425,1.56551E+12,9.81407E+11,217.8307702,2.54935228,270.7836349,0,0,0,0,
08/10/2020,10923.62793,10619.80371,10687.26855,10591.96387,10679.13672,10679.13672,17634388529,-16.66666667,49.61821829,49.51867623,10.4903425,1.58013E+12,9.99042E+11,197.4097564,2.418261243,258.2494244,0,0,0,0,
10/10/2020,11296.36133,10677.625,10939.7998,10569.82324,10923.62793,10923.62793,21962121001,100,65.22264591,62.92172144,84.47676141,1.60017E+12,1.021E+12,226.1708908,2.437193357,266.2299343,0,0,0,0,
11/10/2020,11384.18164,11059.14258,11442.21094,11056.94043,11296.36133,11296.36133,22877978588,100,77.80100406,74.81490624,96.48793561,1.60573E+12,1.04388E+12,274.9062436,2.516342613,284.2551538,0,0,0,0,
14/10/2020,11429.50684,11296.08203,11428.81348,11288.62793,11384.18164,11384.18164,19968627060,83.33333333,79.86047022,76.85555748,96.48793561,1.61298E+12,1.06385E+12,252.4527942,2.406536335,273.9644676,0,0,0,0,
15/10/2020,11495.34961,11429.04785,11539.97754,11307.83105,11429.50684,11429.50684,24103426719,83.33333333,80.95476331,77.93220998,97.9154502,1.61415E+12,1.08795E+12,249.0684092,2.370858802,270.9774688,0,0,0,0,
16/10/2020,11322.12305,11426.60254,11569.91406,11303.60352,11495.34961,11495.34961,24487233058,100,82.60261451,79.54488196,98.28983842,1.62492E+12,1.11244E+12,251.9420988,2.354379174,270.6441172,0,0,0,0,
17/10/2020,11358.10156,11502.82813,11540.06152,11223.0127,11322.12305,11322.12305,25635480772,66.66666667,64.87992671,64.97142039,0.808524851,1.61532E+12,1.08681E+12,262.7932204,2.419676401,273.9587394,-1,0,0,0,
18/10/2020,11483.35938,11322.12305,11386.26172,11285.3457,11358.10156,11358.10156,19130430174,66.66666667,66.66262245,66.46038408,0.808524851,1.62377E+12,1.10594E+12,235.8136862,2.303188992,261.5985449,0,0,0,0,
19/10/2020,11742.03711,11355.98242,11483.35938,11347.57813,11483.35938,11483.35938,18283314340,50,72.49533973,71.39847557,70.55945108,1.64205E+12,1.12422E+12,219.1416135,2.19980571,252.6115952,0,0,0,0,
20/10/2020,11916.33496,11495.03809,11799.09277,11408.29004,11742.03711,11742.03711,23860769928,50,80.81408038,78.88770974,94.71745062,1.65895E+12,1.14808E+12,247.7518003,2.235407608,262.4823909,0,0,0,0,
21/10/2020,12823.68945,11745.97461,11999.91797,11681.48047,11916.33496,11916.33496,30915821592,66.66666667,84.58403587,82.49162,97.41540692,1.67363E+12,1.179E+12,259.5327503,2.236251207,266.4791844,0,0,0,0,
22/10/2020,12965.8916,11913.07715,13184.56641,11900.92871,12823.68945,12823.68945,43414712626,83.33333333,93.07923805,91.40372878,99.63211224,1.69264E+12,1.22241E+12,430.2169078,2.644584969,339.1333638,0,0,0,0,
23/10/2020,12931.53906,12801.63574,13161.59375,12717.09375,12965.8916,12965.8916,34729759598,83.33333333,93.7291301,92.13566382,99.63211224,1.69678E+12,1.25714E+12,432.5974232,2.673626795,346.6595521,0,0,0,0,
24/10/2020,13108.0625,12971.54883,13015.96191,12752.64746,12931.53906,12931.53906,28974975003,66.66666667,91.24524508,89.97647376,99.63211224,1.70718E+12,1.22817E+12,404.3835948,2.634692816,340.7063307,0,0,0,0,
25/10/2020,13031.17383,12931.57422,13145.06641,12885.74707,13108.0625,13108.0625,24542317940,50,92.47492605,91.21123074,99.78950805,1.72472E+12,1.25271E+12,380.2062183,2.554862505,334.8929739,0,0,0,0,
26/10/2020,13075.24805,13108.06348,13329.18359,12910.06152,13031.17383,13031.17383,24406920575,100,86.15014218,85.83786226,99.90519592,1.71442E+12,1.2283E+12,386.6921937,2.616106135,340.909338,0,0,0,0,
27/10/2020,13654.21875,13031.20117,13225.29785,12822.38281,13075.24805,13075.24805,29461458313,83.33333333,86.77244913,86.37466479,31.21802347,1.72193E+12,1.25776E+12,389.3960012,2.641160729,345.3383166,0,0,0,0,
28/10/2020,13271.28516,13075.24219,13759.66895,13060.83789,13654.21875,13654.21875,33749878156,100,92.25685757,91.38130228,86.74268522,1.7455E+12,1.29151E+12,440.9685101,2.71409009,370.5877979,0,0,0,0,
29/10/2020,13437.88281,13654.21484,13837.69531,12932.25098,13271.28516,13271.28516,35867318895,100,69.4141933,71.19480654,34.49203953,1.73649E+12,1.25564E+12,518.3811478,3.080273173,408.7918363,0,0,0,0,
30/10/2020,13546.52246,13271.29883,13612.04785,12980.05957,13437.88281,13437.88281,56499499598,83.33333333,72.91525323,74.09892057,34.49203953,1.76185E+12,1.31214E+12,537.31567,3.16072439,424.7344395,0,0,0,0,
31/10/2020,13780.99512,13437.87402,13651.5166,13136.19824,13546.52246,13546.52246,30581485201,33.33333333,75.1418855,75.94406893,51.24190666,1.77997E+12,1.34273E+12,533.6494516,3.18313959,431.2047195,0,0,0,0,
01/11/2020,13737.10938,13546.53223,14028.21387,13457.53027,13780.99512,13780.99512,30306464719,83.33333333,79.50549809,79.60282955,91.70886189,1.78402E+12,1.37303E+12,539.8218086,3.2012746,441.1674963,0,0,0,0,
02/11/2020,13550.48926,13780.99512,13862.0332,13628.37793,13737.10938,13737.10938,24453857900,83.33333333,76.48975887,77.04407228,91.70886189,1.78233E+12,1.34858E+12,488.7940527,3.103601951,426.3451946,0,0,0,0,
03/11/2020,13950.30078,13737.03223,13808.32324,13243.16016,13550.48926,13550.48926,30771455468,50,64.08545613,66.44759208,56.37929556,1.78502E+12,1.31781E+12,501.5222249,3.219520343,436.2607583,0,0,0,0,
04/11/2020,14133.70703,13550.45117,13984.98145,13325.44141,13950.30078,13950.30078,29869951617,50,74.65299427,75.03110938,8.469460561,1.81175E+12,1.34768E+12,527.8585273,3.24157368,452.2092783,1,0,0,0,
05/11/2020,15579.84863,13950.48828,14218.7666,13580.47168,14133.70703,14133.70703,35116364962,100,78.18624158,78.03800892,56.36370818,1.83751E+12,1.38279E+12,546.2645931,3.293552845,465.50111,0,0,0,0,
06/11/2020,15565.88086,14133.7334,15706.4043,14102.08887,15579.84863,15579.84863,40856321439,100,90.59322332,89.58063216,94.30282401,1.87192E+12,1.42365E+12,722.6063992,3.509950596,546.84499,0,0,0,0,
07/11/2020,14833.75391,15579.72949,15903.4375,15226.83984,15565.88086,15565.88086,39837841971,66.66666667,89.99992191,89.05322549,95.36931431,1.872E+12,1.38381E+12,714.9382753,3.572640974,556.1130376,0,0,0,0,
08/11/2020,15479.56738,15565.88086,15737.0957,14423.20313,14833.75391,14833.75391,35024953706,66.66666667,63.74262236,65.47891616,22.6881758,1.85887E+12,1.34879E+12,814.7639925,4.113861882,610.2401476,0,0,0,0,
09/11/2020,15332.31543,14833.75391,15637.32031,14744.11035,15479.56738,15479.56738,26632075029,66.66666667,72.29772638,72.86997975,22.6881758,1.87609E+12,1.37542E+12,827.8383206,4.072802951,630.4522772,0,0,0,0,
10/11/2020,15290.90234,15479.5957,15785.13672,14865.5293,15332.31543,15332.31543,34149115566,50,67.91324156,68.94338682,15.07061223,1.87661E+12,1.34127E+12,843.1331708,4.2466268,651.1062161,0,0,0,0,
11/11/2020,15701.33984,15332.35059,15450.3291,15124.95996,15290.90234,15290.90234,25574938143,33.33333333,66.55114702,67.74562137,15.07061223,1.87712E+12,1.31569E+12,756.8391657,4.105966201,627.8392821,0,0,0,0,
12/11/2020,16276.34375,15290.90918,15916.26074,15290.00684,15701.33984,15701.33984,29772374934,100,72.99310795,73.14103423,82.59781225,1.88646E+12,1.34547E+12,735.0749558,3.997913855,627.726041,0,0,0,0,
13/11/2020,16317.80859,15701.29883,16305.00391,15534.77148,16276.34375,16276.34375,34175758344,83.33333333,79.59856164,78.90775957,92.52083926,1.91809E+12,1.37964E+12,740.9345335,3.919215998,637.9050682,0,0,0,0,
14/11/2020,16068.13867,16276.44043,16463.17773,15992.15234,16317.80859,16317.80859,31599492172,100,80.02140877,79.28199419,94.89137387,1.93019E+12,1.41124E+12,695.9496764,3.836208077,625.9850912,0,0,0,0,
15/11/2020,15955.58789,16317.80859,16317.80859,15749.19336,16068.13867,16068.13867,27481710135,83.33333333,69.59847949,70.49550005,1.255445439,1.93354E+12,1.38376E+12,674.7272694,3.870312903,621.8872443,0,0,0,1,
16/11/2020,16716.11133,16068.13965,16123.11035,15793.53418,15955.58789,15955.58789,23653867583,66.66666667,65.01731226,66.61285082,1.255445439,1.93314E+12,1.36011E+12,617.2020864,3.766754858,601.007882,0,0,0,0,
17/11/2020,17645.40625,15955.57715,16816.18164,15880.70605,16716.11133,16716.11133,31526766675,100,77.19110629,76.72051831,84.72585919,1.95792E+12,1.39163E+12,670.2476697,3.738300254,624.8984323,1,0,0,0,
18/11/2020,17804.00586,16685.69141,17782.91992,16564.54492,17645.40625,17645.40625,39006849170,100,84.89741347,83.73858728,95.4661335,1.98813E+12,1.43064E+12,761.6022247,3.781661959,667.2896157,0,0,0,0,
19/11/2020,17817.08984,17645.19141,18393.94922,17352.90625,17804.00586,17804.00586,49064800278,100,85.87480031,84.65942141,97.5997027,1.98158E+12,1.47971E+12,808.1756821,3.897922126,693.9862837,0,0,0,0,
20/11/2020,18621.31445,17803.86133,18119.54688,17382.55469,17817.08984,17817.08984,36985055355,66.66666667,85.96472012,84.74257653,97.5997027,1.98821E+12,1.51669E+12,796.3117663,3.912300719,697.058134,0,0,0,0,
21/11/2020,18642.23242,17817.08398,18773.22656,17765.79492,18621.31445,18621.31445,36992873940,100,90.44924949,89.01328039,99.20354565,2.01405E+12,1.55368E+12,831.498412,3.862389371,719.2276702,0,0,0,0,
22/11/2020,18370.00195,18621.31641,18936.62109,18444.35938,18642.23242,18642.23242,39650210707,100,90.54355715,89.10581453,99.40297596,2.00627E+12,1.59333E+12,774.9589632,3.771092435,703.0158165,0,0,0,0,
23/11/2020,18364.12109,18642.23242,18688.96875,17671.38477,18370.00195,18370.00195,41280434226,83.33333333,78.44645654,79.00301781,40.81460966,2.02167E+12,1.55205E+12,815.3964667,3.949291749,725.4849714,0,0,0,1,
24/11/2020,19107.46484,18370.01758,18711.42578,18000.79688,18364.12109,18364.12109,42741112308,66.66666667,78.17569884,78.77790984,35.28691857,2.02264E+12,1.50931E+12,797.9352066,3.944778082,724.4238239,0,0,0,0,
25/11/2020,18732.12109,18365.01563,19348.27148,18128.65625,19107.46484,19107.46484,51469565009,100,85.67513003,85.05683673,58.06908579,2.05378E+12,1.56078E+12,868.2152112,3.976428297,759.7946389,0,0,0,0,
26/11/2020,17150.62305,19104.41016,19390.96484,18581.14648,18732.12109,18732.12109,43710357371,100,70.91059291,72.43229057,61.62005496,2.02637E+12,1.51707E+12,858.4824026,4.075180584,763.3677618,0,0,0,0,
27/11/2020,17108.40234,18729.83984,18866.28516,16351.03516,17150.62305,17150.62305,61396835737,-16.66666667,37.8930259,41.87773412,83.58730668,2.00401E+12,1.45567E+12,1134.610335,5.180582682,888.5022074,0,0,0,0,
28/11/2020,17717.41406,17153.91406,17445.02344,16526.42383,17108.40234,17108.40234,38886494645,-16.66666667,37.33609554,41.33465677,83.58730668,2.0144E+12,1.41679E+12,1098.608548,5.205933341,890.6520218,0,0,0,0,
29/11/2020,18177.48438,17112.93359,17853.93945,16910.65234,17717.41406,17717.41406,32601040734,-16.66666667,50.04485755,51.84400642,10.66390252,2.03756E+12,1.44939E+12,1072.721641,5.048206627,894.4116709,0,0,0,0,
30/11/2020,19625.83594,17719.63477,18283.62891,17559.11719,18177.48438,18177.48438,31133957704,-16.66666667,57.80284048,58.41036617,39.68564299,2.05957E+12,1.48052E+12,1014.686654,4.853674699,882.27596,0,0,0,0,
01/12/2020,18802.99805,18178.32227,19749.26367,18178.32227,19625.83594,19625.83594,47728480399,66.66666667,73.40533798,72.28849701,85.30272378,2.0998E+12,1.52825E+12,1107.535428,4.746428134,931.5261984,0,0,0,0,
02/12/2020,19201.0918,19633.76953,19845.97461,18321.92188,18802.99805,18802.99805,49633658712,83.33333333,58.62687724,59.19592992,86.63656664,2.0815E+12,1.47862E+12,1176.954979,5.179224717,973.8495224,0,0,0,0,
03/12/2020,19445.39844,18801.74414,19308.33008,18347.71875,19201.0918,19201.0918,37387697139,83.33333333,62.95664138,62.98040099,86.63656664,2.11054E+12,1.51601E+12,1140.897704,5.066919878,972.9039371,0,0,0,0,
04/12/2020,18699.76563,19205.92578,19566.19141,18925.78516,19445.39844,19445.39844,31930317405,66.66666667,65.60724089,65.28559824,93.20935351,2.13043E+12,1.54794E+12,1057.482462,4.881124474,949.1541023,0,0,0,0,
05/12/2020,19154.23047,19446.9668,19511.4043,18697.19336,18699.76563,18699.76563,33872388058,50,51.9841491,53.43726783,3.20797333,2.09677E+12,1.51406E+12,1016.937208,5.024208986,939.5153048,-1,0,0,0,
06/12/2020,19345.12109,18698.38477,19160.44922,18590.19336,19154.23047,19154.23047,27242455064,33.33333333,58.31497668,58.75941258,28.1325573,2.12342E+12,1.54131E+12,942.4903162,4.767300005,913.1396301,0,0,0,0,
07/12/2020,19191.63086,19154.17969,19390.5,18897.89453,19345.12109,19345.12109,25293775714,16.66666667,60.91261131,60.94684884,44.42933643,2.14405E+12,1.5666E+12,867.5095083,4.56498293,883.1014758,0,-1,0,0,
08/12/2020,18321.14453,19343.12891,19411.82813,18931.14258,19191.63086,19191.63086,26896357742,0,57.45779945,58.05805857,49.71001333,2.1463E+12,1.5397E+12,803.0388481,4.451719018,854.3574808,0,0,0,0,
09/12/2020,18553.91602,19191.5293,19283.47852,18269.94531,18321.14453,18321.14453,31692288756,-83.33333333,41.45604765,44.19726379,78.27726844,2.11781E+12,1.50801E+12,838.1212406,4.725289808,865.7271753,0,0,0,0,
10/12/2020,18264.99219,18320.88477,18626.29297,17935.54688,18553.91602,18553.91602,34420373071,-100,46.25864544,48.06536078,88.35071918,2.14502E+12,1.54243E+12,813.5587161,4.598643898,853.2285266,0,0,0,1,
11/12/2020,18058.9043,18553.29883,18553.29883,17957.06445,18264.99219,18264.99219,25547132265,-83.33333333,41.22182753,43.68073831,88.35071918,2.14586E+12,1.51688E+12,777.4408572,4.571126435,834.9158863,0,0,0,0,
12/12/2020,18803.65625,18263.92969,18268.45313,17619.5332,18058.9043,18058.9043,27919640985,-66.66666667,37.70750589,40.59876599,95.94425602,2.15575E+12,1.48896E+12,756.0207013,4.549724871,821.6304603,0,0,0,1,
13/12/2020,19142.38281,18051.32031,18919.55078,18046.04102,18803.65625,18803.65625,21752580802,-66.66666667,54.52121533,54.21768119,44.25200045,2.17173E+12,1.51072E+12,775.602212,4.389232147,825.3361249,1,0,0,0,
14/12/2020,19246.64453,18806.76563,19381.53516,18734.33203,19142.38281,19142.38281,25450468637,-66.66666667,60.36067799,59.18325876,72.33827994,2.17837E+12,1.53617E+12,754.2023642,4.245095019,812.6123392,0,0,0,0,
15/12/2020,19417.07617,19144.49219,19305.09961,19012.70898,19246.64453,19246.64453,22473997681,33.33333333,62.15550904,60.71342484,72.33827994,2.19186E+12,1.55864E+12,677.233741,4.029032926,775.4536454,0,0,0,0,
16/12/2020,21310.59766,19246.91992,19525.00781,19079.8418,19417.07617,19417.07617,26741982541,66.66666667,65.24261178,63.33478454,85.88159044,2.20563E+12,1.58538E+12,638.5557868,3.872167288,751.8616718,0,0,0,0,
17/12/2020,22805.16211,19418.81836,21458.9082,19298.31641,21310.59766,21310.59766,44409011479,83.33333333,83.35016174,80.33896333,98.53106019,2.24395E+12,1.62979E+12,892.2284551,4.000287866,852.4852522,0,0,0,0,
18/12/2020,23137.96094,21308.35156,23642.66016,21234.67578,22805.16211,22805.16211,71378606374,100,88.85138383,86.22273333,99.51414608,2.26567E+12,1.70117E+12,1144.854442,4.225325511,963.5923324,0,0,0,0,
19/12/2020,23869.83203,22806.79688,23238.60156,22399.8125,23137.96094,23137.96094,40387896275,83.33333333,89.75581392,87.21656062,99.51414608,2.29637E+12,1.74156E+12,1093.843545,4.126023964,954.6778131,0,0,0,0,
20/12/2020,23477.29492,23132.86523,24085.85547,22826.47266,23869.83203,23869.83203,38487546580,100,91.5622231,89.21296898,99.76167538,2.32165E+12,1.78005E+12,1121.433423,4.090696804,976.4424559,0,0,0,0,
21/12/2020,22803.08203,23861.76563,24209.66016,23147.71094,23477.29492,23477.29492,37844228422,100,82.22978345,81.27096677,99.79256153,2.3073E+12,1.7422E+12,1111.519389,4.185107718,982.5500818,0,0,0,0,
22/12/2020,23783.0293,23474.45508,24059.98242,22159.36719,22803.08203,22803.08203,45852713981,83.33333333,67.95423052,68.96792997,34.90334688,2.29251E+12,1.69635E+12,1243.035363,4.59642325,1048.126164,0,0,0,0,
23/12/2020,23241.3457,22794.03906,23789.90234,22430.60547,23783.0293,23783.0293,44171632681,66.66666667,75.40231939,75.30674038,34.90334688,2.33623E+12,1.74052E+12,1262.412282,4.50048911,1070.352643,1,0,0,0,
24/12/2020,23735.94922,23781.97461,24024.49023,22802.64648,23241.3457,23241.3457,51146161904,50,65.33037098,66.5412229,17.74575523,2.32181E+12,1.68938E+12,1255.65086,4.651939912,1081.173437,0,0,0,0,
25/12/2020,24664.79102,23240.20313,23768.33789,22777.59766,23735.94922,23735.94922,41080759713,-16.66666667,69.75676255,70.23225599,8.687209107,2.36021E+12,1.73046E+12,1211.499089,4.527789946,1074.713922,0,0,0,0,
26/12/2020,26437.03711,23733.57031,24710.10156,23463.67383,24664.79102,24664.79102,42068395846,66.66666667,76.51407622,76.02654168,86.54181342,2.39922E+12,1.77252E+12,1217.32053,4.407007519,1086.979195,0,0,0,0,
27/12/2020,26272.29492,24677.01563,26718.07031,24522.68945,26437.03711,26437.03711,48332647295,83.33333333,84.46261444,83.27387677,97.09688895,2.43518E+12,1.82086E+12,1380.330585,4.411049307,1166.150742,0,0,0,0,
28/12/2020,27084.80859,26439.37305,28288.83984,25922.76953,26272.29492,26272.29492,66479895605,100,81.38996831,80.63040849,98.69642881,2.38834E+12,1.75438E+12,1544.620539,4.764940735,1251.859283,0,0,0,0,
29/12/2020,27362.4375,26280.82227,27389.11133,26207.64063,27084.80859,27084.80859,49056742893,83.33333333,84.68695179,83.62197981,98.69642881,2.41212E+12,1.80343E+12,1484.095567,4.603434884,1246.831527,0,0,0,0,
30/12/2020,28840.95313,27081.81055,27370.7207,25987.29883,27362.4375,27362.4375,45265946774,50,85.72398331,84.57186914,51.77460043,2.45685E+12,1.8487E+12,1467.316618,4.592383192,1256.587981,0,-1,0,0,
31/12/2020,29001.7207,27360.08984,28937.74023,27360.08984,28840.95313,28840.95313,51287442704,100,90.03618069,88.65867099,88.93624516,2.50184E+12,1.89999E+12,1485.70558,4.436472693,1279.52101,0,0,0,0,
01/01/2021,29374.15234,28841.57422,29244.87695,28201.99219,29001.7207,29001.7207,46754964848,100,90.41399887,89.0273933,91.50294394,2.5268E+12,1.94674E+12,1411.902111,4.353598305,1262.618421,0,0,0,0,
02/01/2021,32127.26758,28994.00977,29600.62695,28803.58594,29374.15234,29374.15234,40730301359,100,91.32811214,89.91365912,94.47317945,2.54438E+12,1.98747E+12,1309.425262,4.185185934,1229.362892,0,0,0,0,
03/01/2021,32782.02344,29376.45508,33155.11719,29091.18164,32127.26758,32127.26758,67865420765,100,95.30209423,94.05494199,99.30787531,2.57792E+12,2.05534E+12,1768.510309,4.45675115,1431.832367,0,0,0,0,
04/01/2021,31971.91406,32129.4082,34608.55859,32052.31641,32782.02344,32782.02344,78665235202,83.33333333,95.84543695,94.66294374,99.59652094,2.54416E+12,2.134E+12,1899.798956,4.612733431,1512.147355,0,0,-1,0,
05/01/2021,33992.42969,32810.94922,33440.21875,28722.75586,31971.91406,31971.91406,81163475344,83.33333333,81.79908598,82.48595772,31.42740599,2.5748E+12,2.05284E+12,2369.409612,5.445712324,1741.098464,-1,0,0,0,
06/01/2021,36824.36328,31977.04102,34437.58984,30221.1875,33992.42969,33992.42969,67547324782,66.66666667,87.34838248,87.25606938,5.670232486,2.62809E+12,2.12039E+12,2677.241734,5.642155921,1917.905884,0,0,0,0,
07/01/2021,39371.04297,34013.61328,36879.69922,33514.03516,36824.36328,36824.36328,75289433811,100,91.63694524,91.18285865,60.40371592,2.7009E+12,2.19568E+12,2791.978788,5.489075717,2021.317183,0,0,0,0,
08/01/2021,40797.60938,36833.875,40180.36719,36491.19141,39371.04297,39371.04297,84762141031,50,93.87678794,93.33687954,84.58359576,2.74847E+12,2.28044E+12,2941.511621,5.436609697,2140.44994,0,0,0,0,
09/01/2021,40254.54688,39381.76563,41946.73828,36838.63672,40797.60938,40797.60938,88107519480,66.66666667,94.81098122,94.25422913,90.67704672,2.79694E+12,2.36855E+12,3302.609944,5.766085542,2352.425056,0,0,0,0,
10/01/2021,38356.44141,40788.64063,41436.35156,38980.875,40254.54688,40254.54688,61984162837,66.66666667,88.63372644,88.82312812,90.67704672,2.79926E+12,2.30656E+12,3161.421047,5.862159832,2359.785878,0,0,0,0,
11/01/2021,35566.65625,40254.21875,41420.19141,35984.62891,38356.44141,38356.44141,79980747690,66.66666667,69.61121484,71.92356255,48.21173042,2.78907E+12,2.22658E+12,3540.444623,6.725035257,2579.484208,0,0,0,0,
12/01/2021,33922.96094,38346.53125,38346.53125,30549.59961,35566.65625,35566.65625,1.23321E+11,50,50.49669259,54.23089071,85.78241183,2.82446E+12,2.10326E+12,4251.510818,8.302346085,2952.866893,0,0,0,0,
13/01/2021,37316.35938,35516.35938,36568.52734,32697.97656,33922.96094,33922.96094,74773277909,-50,42.28706303,46.38724207,85.78241183,2.79702E+12,2.02849E+12,4188.017479,8.897854605,3018.415742,0,0,0,0,
14/01/2021,39187.32813,33915.12109,37599.96094,32584.66797,37316.35938,37316.35938,69364315979,-50,58.85782991,60.23862454,19.80532188,2.85854E+12,2.09785E+12,4325.896727,8.470949156,3161.049829,1,0,0,0,
15/01/2021,36825.36719,37325.10938,39966.40625,36868.5625,39187.32813,39187.32813,63615990033,-50,65.42584231,65.90487456,54.43924434,2.89015E+12,2.16147E+12,4121.221231,8.054989356,3156.53511,0,0,0,0,
16/01/2021,36178.14063,39156.70703,39577.71094,34659.58984,36825.36719,36825.36719,67760757881,-33.33333333,52.68445579,54.47188722,28.39905561,2.88207E+12,2.09371E+12,4254.037875,8.913319623,3282.36268,0,0,0,0,
17/01/2021,35791.27734,36821.64844,37864.36719,35633.55469,36178.14063,36178.14063,57706187875,-16.66666667,49.51373553,51.6096632,28.39905561,2.85254E+12,2.036E+12,3916.833646,8.865165255,3207.251953,0,0,0,0,
18/01/2021,36630.07422,36163.64844,36722.35156,34069.32031,35791.27734,35791.27734,52359854336,50,47.4647945,49.78542565,71.57908928,2.86815E+12,1.98364E+12,3706.199913,8.850381978,3167.66476,0,0,0,0,
19/01/2021,36069.80469,35792.23828,37299.28516,34883.84375,36630.07422,36630.07422,49511702429,16.66666667,52.57131828,53.90672374,18.75179167,2.89023E+12,2.03315E+12,3491.073495,8.501032516,3113.93452,0,0,0,0,
